Id	Transcription
L16S05W03P04	yː
L16S05W03P05	r
L16S06W00P00	d
L16S06W00P01	ɛ̝
L16S06W00P02	nː
L16S06W01P00	s
L16S06W01P01	v
L16S06W01P02	a
L16S06W01P03	ʈː
L16S06W01P04	a
L16S06W02P00	h
L16S06W02P01	ɵ
L16S06W02P02	nː
L16S06W02P03	d
L16S06W02P04	e̞
L16S06W02P05	n
L16S06W03P00	v
L16S06W03P01	ɑː
L16S06W04P00	h
L16S06W04P01	ɵ
L16S06W04P02	ŋː
L16S06W04P03	r
L16S06W04P04	ɪ
L16S06W04P05	ɡ
L16S07W00P00	t
L16S07W00P01	a
L16S07W00P02	nː
L16S07W00P03	t
L16S07W00P04	e̞
L16S07W00P05	n
L16S07W01P00	p
L16S07W01P01	l
L16S07W01P02	ɔ
L16S07W01P03	kː
L16S07W01P04	a
L16S07W01P05	d
L16S07W01P06	e̞
L16S07W02P00	s
L16S07W02P01	n
L16S07W02P02	ɛ̝
L16S07W02P03	kː
L16S07W02P04	ʊ
L16S07W02P05	r
L16S08W00P00	l
L16S08W00P01	ɪ
L16S08W00P02	lː
L16S08W00P03	e̞
L16S08W00P04	b
L16S08W00P05	r
L16S08W00P06	uː
L16S08W00P07	r
L16S08W01P00	v
L16S08W01P01	a
L16S08W01P02	tː
L16S08W01P03	n
L16S08W01P04	a
L16S08W01P05	d
L16S08W01P06	e̞
L16S08W02P00	ɡ
L16S08W02P01	r
L16S08W02P02	ɛː
L16S08W02P03	s
L16S08W02P04	m
L16S08W02P05	a
L16S08W02P06	tː
L16S08W02P07	a
L16S08W02P08	n
L16S09W00P00	ʝ
L16S09W00P01	ɛ̝
L16S09W00P02	sː
L16S09W00P03	t
L16S09W00P04	e̞
L16S09W00P05	n
L16S09W01P00	b
L16S09W01P01	ɑː
L16S09W01P02	d
L16S09W02P00	ɔ
L16S09W02P01	mː
L16S09W03P00	ɛ̝
L16S09W03P01	nː
L16S09W04P00	f
L16S09W04P01	ɪ
L16S09W04P02	lː
L16S09W04P03	t
L17S00W00P00	a
L17S00W00P01	nː
L17S00W00P02	d
L17S00W00P03	e̞
L17S00W00P04	n
L17S00W01P00	s
L17S00W01P01	ɪ
L17S00W01P02	mː
L17S00W01P03	a
L17S00W01P04	d
L17S00W01P05	e̞
L17S00W02P00	iː
L17S00W03P00	d
L17S00W03P01	a
L17S00W03P02	mː
L17S00W03P03	e̞
L17S00W03P04	n
L17S01W00P00	b
L17S01W00P01	ɔ
L17S01W00P02	lː
L17S01W00P03	e̞
L17S01W00P04	n
L17S01W01P00	s
L17S01W01P01	t
L17S01W01P02	ɵ
L17S01W01P03	tː
L17S01W01P04	s
L17S01W01P05	a
L17S01W01P06	d
L17S01W01P07	e̞
L17S01W02P00	ʉː
L17S01W02P01	t
L17S01W03P00	p
L17S01W03P01	oː
L17S01W04P00	v
L17S01W04P01	ɛː
L17S01W04P02	ɡ
L17S01W04P03	e̞
L17S01W04P04	n
L17S02W00P00	ɛ̝
L17S02W00P01	ŋː
L17S02W00P02	e̞
L17S02W00P03	l
L17S02W00P04	s
L17S02W00P05	m
L17S02W00P06	a
L17S02W00P07	nː
L17S02W00P08	e̞
L17S02W00P09	n
L17S02W01P00	s
L17S02W01P01	p
L17S02W01P02	eː
L17S02W01P03	l
L17S02W01P04	a
L17S02W01P05	r
L17S02W02P00	t
L17S02W02P01	ʉː
L17S02W02P02	b
L17S02W02P03	a
L17S03W00P00	h
L17S03W00P01	ʊ
L17S03W00P02	nː
L17S03W01P00	ɕ
L17S03W01P01	ø̞
L17S03W01P02	pː
L17S03W01P03	t
L17S03W01P04	e̞
L17S03W02P00	s
L17S03W02P01	ɛ̝
L17S03W02P02	kː
L17S03W02P03	s
L17S03W03P00	l
L17S03W03P01	iː
L17S03W03P02	t
L17S03W03P03	e̞
L17S03W03P04	r
L17S03W04P00	m
L17S03W04P01	ʝ
L17S03W04P02	ø̞
L17S03W04P03	lː
L17S03W04P04	k
L17S04W00P00	f
L17S04W00P01	a
L17S04W00P02	rː
L17S04W00P03	f
L17S04W00P04	a
L17S04W00P05	rː
L17S04W01P00	l
L17S04W01P01	ɑː
L17S04W01P02	ɡ
L17S04W01P03	a
L17S04W01P04	r
L17S04W02P00	m
L17S04W02P01	ɑː
L17S04W02P02	t
L17S04W03P00	oː
L17S04W03P01	t
L17S04W04P00	b
L17S04W04P01	ɑː
L17S04W04P02	ɳ
L17S04W04P03	e̞
L17S04W04P04	n
L17S05W00P00	m
L17S05W00P01	a
L17S05W00P02	nː
L17S05W00P03	e̞
L17S05W00P04	n
L17S05W01P00	v
L17S05W01P01	ɑː
L17S05W01P02	k
L17S05W01P03	n
L17S05W01P04	a
L17S05W01P05	d
L17S05W01P06	e̞
L17S05W02P00	p
L17S05W02P01	oː
L17S05W03P00	s
L17S05W03P01	ɔ
L17S05W03P02	fː
L17S05W03P03	a
L17S05W03P04	n
L17S06W00P00	p
L17S06W00P01	ɔ
L17S06W00P02	ʝː
L17S06W00P03	k
L17S06W00P04	e̞
L17S06W00P05	n
L17S06W01P00	s
L17S06W01P01	k
L17S06W01P02	r
L17S06W01P03	a
L17S06W01P04	tː
L17S06W01P05	a
L17S06W01P06	d
L17S06W01P07	e̞
L17S06W02P00	oː
L17S06W02P01	t
L17S06W03P00	s
L17S06W03P01	ɪ
L17S06W03P02	nː
L17S06W04P00	k
L17S06W04P01	ɔ
L17S06W04P02	mː
L17S06W04P03	p
L17S06W04P04	ɪ
L17S06W04P05	s
L17S07W00P00	ɵ
L17S07W00P01	ŋː
L17S07W00P02	d
L17S07W00P03	ʊ
L17S07W00P04	mː
L17S07W00P05	a
L17S07W00P06	ɳ
L17S07W00P07	a
L17S07W01P00	ɕ
L17S07W01P01	øː
L17S07W01P02	p
L17S07W01P03	e̞
L17S07W01P04	r
L17S07W02P00	v
L17S07W02P01	a
L17S07W02P02	ʂː
L17S07W02P03	ɪ
L17S07W02P04	n
L17S07W03P00	ɡ
L17S07W03P01	l
L17S07W03P02	a
L17S07W03P03	sː
L17S08W00P00	f
L17S08W00P01	l
L17S08W00P02	ɪ
L17S08W00P03	kː
L17S08W00P04	a
L17S08W00P05	n
L17S08W01P00	h
L17S08W01P01	ɑː
L17S08W01P02	r
L17S08W02P00	k
L17S08W02P01	ɔ
L17S08W02P02	ʈː
L17S08W03P00	r
L17S08W03P01	ø̞
L17S08W03P02	tː
L17S08W04P00	h
L17S08W04P01	oː
L17S08W04P02	r
L17S09W00P00	ɛ̝
L17S09W00P01	tː
L17S09W01P00	ɡ
L17S09W01P01	r
L17S09W01P02	øː
L17S09W01P03	n
L17S09W01P04	t
L17S09W02P00	k
L17S09W02P01	ʉ
L17S09W02P02	v
L17S09W02P03	ɛː
L17S09W02P04	r
L17S09W03P00	l
L17S09W03P01	oː
L17S09W03P02	ɡ
L17S09W04P00	k
L17S09W04P01	v
L17S09W04P02	ɑː
L17S09W04P03	r
L17S09W05P00	iː
L17S09W06P00	ɕ
L17S09W06P01	øː
L17S09W06P02	k
L17S09W06P03	e̞
L17S09W06P04	t
L18S00W00P00	d
L18S00W00P01	eː
L18S00W01P00	r
L18S00W01P01	øː
L18S00W01P02	d
L18S00W01P03	a
L18S00W02P00	b
L18S00W02P01	l
L18S00W02P02	ɑː
L18S00W02P03	d
L18S00W02P04	e̞
L18S00W02P05	n
L18S00W03P00	f
L18S00W03P01	ø̞
L18S00W03P02	lː
L18S00W04P00	f
L18S00W04P01	r
L18S00W04P02	oː
L18S00W04P03	n
L18S00W05P00	t
L18S00W05P01	r
L18S00W05P02	ɛː
L18S00W05P03	d
L18S00W05P04	e̞
L18S00W05P05	t
L18S01W00P00	d
L18S01W00P01	ɛː
L18S01W01P00	f
L18S01W01P01	ɪ
L18S01W01P02	nː
L18S01W01P03	s
L18S01W02P00	t
L18S01W02P01	v
L18S01W02P02	oː
L18S01W03P00	ɡ
L18S01W03P01	ɵ
L18S01W03P02	ŋː
L18S01W03P03	ʊ
L18S01W03P04	r
L18S01W04P00	iː
L18S01W05P00	p
L18S01W05P01	a
L18S01W05P02	rː
L18S01W05P03	k
L18S01W05P04	e̞
L18S01W05P05	n
L18S02W00P00	b
L18S02W00P01	iː
L18S02W00P02	l
L18S02W00P03	e̞
L18S02W00P04	n
L18S02W01P00	s
L18S02W01P01	t
L18S02W01P02	oː
L18S02W01P03	r
L18S02W02P00	f
L18S02W02P01	ɛ̝
L18S02W02P02	mː
L18S02W03P00	ɡ
L18S02W03P01	ɑː
L18S02W03P02	t
L18S02W03P03	ʊ
L18S02W03P04	r
L18S02W04P00	b
L18S02W04P01	ɔ
L18S02W04P02	ʈː
L18S03W00P00	d
L18S03W00P01	a
L18S03W00P02	nː
L18S03W00P03	s
L18S03W00P04	k
L18S03W00P05	e̞
L18S03W00P06	n
L18S03W01P00	r
L18S03W01P01	eː
L18S03W01P02	s
L18S03W01P03	e̞
L18S03W01P04	r
L18S03W02P00	t
L18S03W02P01	ɪ
L18S03W03P00	s
L18S03W03P01	v
L18S03W03P02	ɛ̝
L18S03W03P03	rː
L18S03W03P04	ʝ
L18S03W03P05	e̞
L18S04W00P00	f
L18S04W00P01	l
L18S04W00P02	ɪ
L18S04W00P03	kː
L18S04W00P04	a
L18S04W00P05	n
L18S04W01P00	s
L18S04W01P01	p
L18S04W01P02	ɪ
L18S04W01P03	lː
L18S04W01P04	e̞
L18S04W01P05	r
L18S04W02P00	s
L18S04W02P01	oː
L18S04W02P02	s
L18S04W03P00	p
L18S04W03P01	oː
L18S04W04P00	t
L18S04W04P01	r
L18S04W04P02	ø̞
L18S04W04P03	ʝː
L18S04W04P04	a
L18S04W04P05	n
L18S05W00P00	h
L18S05W00P01	a
L18S05W00P02	nː
L18S05W01P00	ɧ
L18S05W01P01	ɛ̝
L18S05W01P02	ŋː
L18S05W01P03	k
L18S05W01P04	t
L18S05W01P05	e̞
L18S05W02P00	v
L18S05W02P01	ɪ
L18S05W02P02	nː
L18S05W02P03	s
L18S05W02P04	t
L18S05W02P05	e̞
L18S05W02P06	n
L18S05W03P00	t
L18S05W03P01	ɪ
L18S05W03P02	lː
L18S05W04P00	ɛ̝
L18S05W04P01	tː
L18S05W05P00	ɧ
L18S05W05P01	ʉː
L18S05W05P02	k
L18S05W05P03	h
L18S05W05P04	ʉː
L18S05W05P05	s
L18S06W00P00	k
L18S06W00P01	ɪ
L18S06W00P02	lː
L18S06W00P03	a
L18S06W00P04	ɳ
L18S06W00P05	a
L18S06W01P00	s
L18S06W01P01	p
L18S06W01P02	eː
L18S06W01P03	l
L18S06W01P04	a
L18S06W02P00	s
L18S06W02P01	k
L18S06W02P02	v
L18S06W02P03	ɔ
L18S06W02P04	ʂː
L18S06W03P00	p
L18S06W03P01	oː
L18S06W04P00	l
L18S06W04P01	øː
L18S06W04P02	ɖ
L18S06W04P03	ɑ
L18S06W04P04	ɡ
L18S07W00P00	ɕ
L18S07W00P01	ɛ̝
L18S07W00P02	ʝː
L18S07W00P03	e̞
L18S07W00P04	n
L18S07W01P00	h
L18S07W01P01	ɔ
L18S07W01P02	pː
L18S07W01P03	a
L18S07W01P04	d
L18S07W01P05	e̞
L18S07W02P00	iː
L18S07W03P00	s
L18S07W03P01	n
L18S07W03P02	øː
L18S07W03P03	d
L18S07W03P04	r
L18S07W03P05	iː
L18S07W03P06	v
L18S07W03P07	a
L18S07W03P08	n
L18S08W00P00	a
L18S08W00P01	lː
L18S08W00P02	a
L18S08W01P00	ɛ̝
L18S08W01P01	pː
L18S08W01P02	l
L18S08W01P03	e̞
L18S08W01P04	n
L18S08W02P00	l
L18S08W02P01	oː
L18S08W02P02	ɡ
L18S08W03P00	p
L18S08W03P01	oː
L18S08W04P00	m
L18S08W04P01	a
L18S08W04P02	rː
L18S08W04P03	k
L18S08W04P04	e̞
L18S08W04P05	n
L18S09W00P00	k
L18S09W00P01	a
L18S09W00P02	tː
L18S09W00P03	e̞
L18S09W00P04	n
L18S09W01P00	s
L18S09W01P01	k
L18S09W01P02	ɑː
L18S09W02P00	f
L18S09W02P01	oː
L18S09W03P00	ɵ
L18S09W03P01	ŋː
L18S09W03P02	a
L18S09W03P03	r
L19S00W00P00	t
L19S00W00P01	a
L19S00W00P02	nː
L19S00W00P03	t
L19S00W00P04	e̞
L19S00W00P05	n
L19S00W01P00	s
L19S00W01P01	ɛ̝
L19S00W01P02	lː
L19S00W01P03	ʝ
L19S00W01P04	e̞
L19S00W01P05	r
L19S00W02P00	ɛ̝
L19S00W02P01	nː
L19S00W03P00	ɡ
L19S00W03P01	a
L19S00W03P02	mː
L19S00W03P03	a
L19S00W03P04	l
L19S00W04P00	s
L19S00W04P01	ɔ
L19S00W04P02	fː
L19S00W04P03	a
L19S01W00P00	v
L19S01W00P01	iː
L19S01W01P00	s
L19S01W01P01	k
L19S01W01P02	ɑː
L19S01W02P00	s
L19S01W02P01	yː
L19S01W03P00	ɔ
L19S01W03P01	tː
L19S01W03P02	a
L19S01W04P00	p
L19S01W04P01	ɑː
L19S01W04P02	r
L19S01W05P00	b
L19S01W05P01	ʏ
L19S01W05P02	kː
L19S01W05P03	s
L19S01W05P04	ʊ
L19S01W05P05	r
L19S02W00P00	d
L19S02W00P01	ɛː
L19S02W01P00	l
L19S02W01P01	oː
L19S02W01P02	ɡ
L19S02W02P00	f
L19S02W02P01	ɛ̝
L19S02W02P02	mː
L19S02W03P00	k
L19S02W03P01	r
L19S02W03P02	iː
L19S02W03P03	t
L19S02W03P04	ʊ
L19S02W03P05	r
L19S02W04P00	iː
L19S02W05P00	b
L19S02W05P01	ɑː
L19S02W05P02	d
L19S02W05P03	k
L19S02W05P04	ɑː
L19S02W05P05	r
L19S02W05P06	e̞
L19S02W05P07	t
L19S03W00P00	h
L19S03W00P01	ʊ
L19S03W00P02	nː
L19S03W01P00	d
L19S03W01P01	øː
L19S03W01P02	k
L19S03W02P00	n
L19S03W02P01	eː
L19S03W02P02	r
L19S03W03P00	iː
L19S03W04P00	f
L19S03W04P01	l
L19S03W04P02	uː
L19S03W04P03	d
L19S03W04P04	e̞
L19S03W04P05	n
L19S04W00P00	t
L19S04W00P01	e̞
L19S04W00P02	m
L19S04W00P03	p
L19S04W00P04	r
L19S04W00P05	a
L19S04W00P06	t
L19S04W00P07	ʉː
L19S04W00P08	r
L19S04W00P09	e̞
L19S04W00P10	n
L19S04W01P00	ɧ
L19S04W01P01	ø̞
L19S04W01P02	ŋː
L19S04W01P03	k
L19S04W02P00	ɵ
L19S04W02P01	nː
L19S04W02P02	d
L19S04W02P03	e̞
L19S04W02P04	r
L19S04W03P00	n
L19S04W03P01	ɔ
L19S04W03P02	lː
L19S05W00P00	ɔ
L19S05W00P01	pː
L19S05W00P02	t
L19S05W00P03	ɪ
L19S05W00P04	k
L19S05W00P05	e̞
L19S05W00P06	ɳ
L19S05W01P00	s
L19S05W01P01	eː
L19S05W01P02	r
L19S05W02P00	ɛ̝
L19S05W02P01	nː
L19S05W03P00	f
L19S05W03P01	oː
L19S05W03P02	ɡ
L19S05W03P03	e̞
L19S05W03P04	l
L19S06W00P00	f
L19S06W00P01	ɛ̝
L19S06W00P02	mː
L19S06W01P00	s
L19S06W01P01	v
L19S06W01P02	a
L19S06W01P03	ʈː
L19S06W01P04	a
L19S06W02P00	v
L19S06W02P01	a
L19S06W02P02	lː
L19S06W02P03	p
L19S06W02P04	a
L19S06W02P05	r
L19S06W03P00	l
L19S06W03P01	oː
L19S06W03P02	ɡ
L19S06W04P00	p
L19S06W04P01	oː
L19S06W05P00	f
L19S06W05P01	ɪ
L19S06W05P02	lː
L19S06W05P03	t
L19S06W05P04	e̞
L19S06W05P05	n
L19S07W00P00	s
L19S07W00P01	t
L19S07W00P02	ʉ
L19S07W00P03	d
L19S07W00P04	ɛ̝
L19S07W00P05	nː
L19S07W00P06	t
L19S07W00P07	e̞
L19S07W00P08	n
L19S07W01P00	v
L19S07W01P01	a
L19S07W01P02	nː
L19S07W02P00	ɛ̝
L19S07W02P01	nː
L19S07W03P00	b
L19S07W03P01	iː
L19S07W03P02	ʊ
L19S07W03P03	b
L19S07W03P04	ɪ
L19S07W03P05	l
L19S07W03P06	ʝ
L19S07W03P07	ɛ̝
L19S07W03P08	tː
L19S08W00P00	b
L19S08W00P01	ɑː
L19S08W00P02	ɳ
L19S08W00P03	e̞
L19S08W00P04	n
L19S08W01P00	s
L19S08W01P01	m
L19S08W01P02	øː
L19S08W01P03	ɡ
L19S08W02P00	iː
L19S08W03P00	b
L19S08W03P01	ɵ
L19S08W03P02	sː
L19S08W03P03	k
L19S08W03P04	a
L19S08W03P05	ɳ
L19S08W03P06	a
L19S09W00P00	k
L19S09W00P01	v
L19S09W00P02	ɪ
L19S09W00P03	nː
L19S09W00P04	a
L19S09W00P05	n
L19S09W01P00	d
L19S09W01P01	a
L19S09W01P02	nː
L19S09W01P03	s
L19S09W01P04	a
L19S09W01P05	d
L19S09W01P06	e̞
L19S09W02P00	h
L19S09W02P01	eː
L19S09W02P02	l
L19S09W02P03	a
L19S09W03P00	n
L19S09W03P01	a
L19S09W03P02	tː
L19S09W03P03	e̞
L19S09W03P04	n
L20S00W00P00	s
L20S00W00P01	t
L20S00W00P02	a
L20S00W00P03	k
L20S00W00P04	eː
L20S00W00P05	t
L20S00W00P06	e̞
L20S00W00P07	t
L20S00W01P00	m
L20S00W01P01	oː
L20S00W01P02	l
L20S00W01P03	a
L20S00W01P04	d
L20S00W01P05	e̞
L20S00W01P06	s
L20S00W02P00	v
L20S00W02P01	ɪ
L20S00W02P02	tː
L20S01W00P00	l
L20S01W00P01	ɛ̝
L20S01W00P02	ŋː
L20S01W00P03	s
L20S01W01P00	m
L20S01W01P01	ʉː
L20S01W01P02	r
L20S01W01P03	e̞
L20S01W01P04	n
L20S01W02P00	v
L20S01W02P01	ɛ̝
L20S01W02P02	kː
L20S01W02P03	s
L20S01W02P04	t
L20S01W02P05	e̞
L20S01W03P00	r
L20S01W03P01	øː
L20S01W03P02	d
L20S01W03P03	a
L20S01W04P00	l
L20S01W04P01	ɪ
L20S01W04P02	lː
L20S01W04P03	ʝ
L20S01W04P04	ʊ
L20S01W04P05	r
L20S02W00P00	b
L20S02W00P01	ɑː
L20S02W00P02	ɳ
L20S02W00P03	e̞
L20S02W00P04	n
L20S02W01P00	p
L20S02W01P01	a
L20S02W01P02	dː
L20S02W01P03	l
L20S02W01P04	a
L20S02W01P05	d
L20S02W01P06	e̞
L20S02W02P00	r
L20S02W02P01	ɵ
L20S02W02P02	nː
L20S02W02P03	t
L20S02W03P00	ɧ
L20S02W03P01	ø̞
L20S02W03P02	nː
L20S03W00P00	f
L20S03W00P01	yː
L20S03W00P02	r
L20S03W00P03	a
L20S03W01P00	m
L20S03W01P01	ɛ̝
L20S03W01P02	nː
L20S03W02P00	ɧ
L20S03W02P01	ø̞
L20S03W02P02	ŋː
L20S03W03P00	iː
L20S03W04P00	ɕ
L20S03W04P01	ʏ
L20S03W04P02	rː
L20S03W04P03	k
L20S03W04P04	a
L20S03W04P05	n
L20S04W00P00	m
L20S04W00P01	a
L20S04W00P02	nː
L20S04W00P03	e̞
L20S04W00P04	n
L20S04W01P00	l
L20S04W01P01	oː
L20S04W01P02	ɡ
L20S04W02P00	p
L20S04W02P01	oː
L20S04W03P00	s
L20S04W03P01	t
L20S04W03P02	r
L20S04W03P03	a
L20S04W03P04	nː
L20S04W03P05	d
L20S04W03P06	e̞
L20S04W03P07	n
L20S05W00P00	l
L20S05W00P01	ɛː
L20S05W00P02	k
L20S05W00P03	a
L20S05W00P04	r
L20S05W00P05	e̞
L20S05W00P06	n
L20S05W01P00	h
L20S05W01P01	ɛ̝
L20S05W01P02	lː
L20S05W01P03	s
L20S05W01P04	a
L20S05W01P05	r
L20S05W02P00	p
L20S05W02P01	oː
L20S05W03P00	s
L20S05W03P01	ɪ
L20S05W03P02	nː
L20S05W04P00	d
L20S05W04P01	ɔ
L20S05W04P02	tː
L20S05W04P03	e̞
L20S05W04P04	r
L20S06W00P00	b
L20S06W00P01	l
L20S06W00P02	ʊ
L20S06W00P03	mː
L20S06W00P04	ʊ
L20S06W00P05	ɳ
L20S06W00P06	a
L20S06W01P00	iː
L20S06W02P00	v
L20S06W02P01	ɑː
L20S06W02P02	s
L20S06W02P03	e̞
L20S06W02P04	n
L20S06W03P00	ɛː
L20S06W04P00	b
L20S06W04P01	l
L20S06W04P02	oː
L20S06W04P03	a
L20S07W00P00	k
L20S07W00P01	v
L20S07W00P02	ɪ
L20S07W00P03	nː
L20S07W00P04	a
L20S07W00P05	n
L20S07W01P00	iː
L20S07W02P00	ɕ
L20S07W02P01	ɔ
L20S07W02P02	sː
L20S07W02P03	k
L20S07W02P04	e̞
L20S07W02P05	n
L20S07W03P00	h
L20S07W03P01	ɑː
L20S07W03P02	r
L20S07W04P00	v
L20S07W04P01	ɪ
L20S07W04P02	tː
L20S07W05P00	h
L20S07W05P01	oː
L20S07W05P02	r
L20S08W00P00	f
L20S08W00P01	l
L20S08W00P02	ɪ
L20S08W00P03	kː
L20S08W00P04	a
L20S08W00P05	n
L20S08W01P00	l
L20S08W01P01	eː
L20S08W01P02	t
L20S08W01P03	a
L20S08W01P04	r
L20S08W02P00	ɛ̝
L20S08W02P01	fː
L20S08W02P02	t
L20S08W02P03	e̞
L20S08W02P04	r
L20S08W03P00	s
L20S08W03P01	t
L20S08W03P02	r
L20S08W03P03	ɵ
L20S08W03P04	mː
L20S08W03P05	p
L20S08W03P06	ʊ
L20S08W03P07	ɳ
L20S08W03P08	a
L20S09W00P00	p
L20S09W00P01	ɔ
L20S09W00P02	ʝː
L20S09W00P03	k
L20S09W00P04	e̞
L20S09W00P05	n
L20S09W01P00	s
L20S09W01P01	oː
L20S09W01P02	ɡ
L20S09W02P00	d
L20S09W02P01	ɛː
L20S09W03P00	ɡ
L20S09W03P01	r
L20S09W03P02	øː
L20S09W03P03	n
L20S09W03P04	a
L20S09W04P00	t
L20S09W04P01	yː
L20S09W04P02	ɡ
L20S09W04P03	e̞
L20S09W04P04	t
L21S00W00P00	k
L21S00W00P01	ʊ
L21S00W00P02	sː
L21S00W00P03	a
L21S00W00P04	n
L21S00W01P00	b
L21S00W01P01	eː
L21S00W01P02	t
L21S00W01P03	a
L21S00W01P04	r
L21S00W02P00	ɡ
L21S00W02P01	r
L21S00W02P02	øː
L21S00W02P03	n
L21S00W02P04	t
L21S00W03P00	ɡ
L21S00W03P01	r
L21S00W03P02	ɛː
L21S00W03P03	s
L21S00W04P00	iː
L21S00W05P00	h
L21S00W05P01	ɑː
L21S00W05P02	ɡ
L21S00W05P03	e̞
L21S00W05P04	n
L21S01W00P00	m
L21S01W00P01	a
L21S01W00P02	rː
L21S01W00P03	k
L21S01W00P04	e̞
L21S01W00P05	n
L21S01W01P00	b
L21S01W01P01	l
L21S01W01P02	iː
L21S01W01P03	r
L21S01W02P00	h
L21S01W02P01	oː
L21S01W02P02	ɖ
L21S01W03P00	n
L21S01W03P01	ɛː
L21S01W03P02	r
L21S01W04P00	d
L21S01W04P01	ɛː
L21S01W05P00	ɛː
L21S01W06P00	ɕ
L21S01W06P01	ɛː
L21S01W06P02	l
L21S01W06P03	e̞
L21S02W00P00	f
L21S02W00P01	a
L21S02W00P02	rː
L21S02W00P03	m
L21S02W00P04	ʊ
L21S02W00P05	rː
L21S02W01P00	ɕ
L21S02W01P01	ø̞
L21S02W01P02	pː
L21S02W01P03	t
L21S02W01P04	e̞
L21S02W02P00	f
L21S02W02P01	ɛ̝
L21S02W02P02	mː
L21S02W02P03	t
L21S02W02P04	ɔ
L21S02W02P05	n
L21S02W03P00	f
L21S02W03P01	ɪ
L21S02W03P02	sː
L21S02W03P03	k
L21S02W03P04	a
L21S02W03P05	r
L21S03W00P00	v
L21S03W00P01	a
L21S03W00P02	lː
L21S03W00P03	p
L21S03W00P04	e̞
L21S03W00P05	n
L21S03W01P00	s
L21S03W01P01	v
L21S03W01P02	a
L21S03W01P03	lː
L21S03W01P04	k
L21S03W01P05	a
L21S03W01P06	d
L21S03W01P07	e̞
L21S03W02P00	s
L21S03W02P01	ɛ̝
L21S03W02P02	ʝː
L21S03W03P00	iː
L21S03W04P00	s
L21S03W04P01	k
L21S03W04P02	ɵ
L21S03W04P03	ɡː
L21S03W04P04	a
L21S03W04P05	n
L21S04W00P00	k
L21S04W00P01	v
L21S04W00P02	ɪ
L21S04W00P03	nː
L21S04W00P04	a
L21S04W00P05	n
L21S04W01P00	ʝ
L21S04W01P01	ɛ̝
L21S04W01P02	lː
L21S04W01P03	p
L21S04W01P04	e̞
L21S04W01P05	r
L21S04W02P00	s
L21S04W02P01	iː
L21S04W02P02	n
L21S04W02P03	a
L21S04W03P00	b
L21S04W03P01	ɑː
L21S04W03P02	ɳ
L21S05W00P00	d
L21S05W00P01	ɛ̝
L21S05W00P02	nː
L21S05W01P00	b
L21S05W01P01	l
L21S05W01P02	oː
L21S05W02P00	f
L21S05W02P01	l
L21S05W02P02	a
L21S05W02P03	sː
L21S05W02P04	k
L21S05W02P05	a
L21S05W02P06	n
L21S05W03P00	s
L21S05W03P01	t
L21S05W03P02	oː
L21S05W03P03	r
L21S05W04P00	p
L21S05W04P01	oː
L21S05W05P00	h
L21S05W05P01	ʏ
L21S05W05P02	lː
L21S05W05P03	a
L21S05W05P04	n
L21S06W00P00	s
L21S06W00P01	t
L21S06W00P02	eː
L21S06W00P03	ɡ
L21S06W00P04	e̞
L21S06W00P05	n
L21S06W01P00	ɛː
L21S06W02P00	t
L21S06W02P01	v
L21S06W02P02	oː
L21S06W03P00	m
L21S06W03P01	eː
L21S06W03P02	t
L21S06W03P03	e̞
L21S06W03P04	r
L21S06W04P00	l
L21S06W04P01	ɔ
L21S06W04P02	ŋː
L21S07W00P00	ɵ
L21S07W00P01	ŋː
L21S07W00P02	a
L21S07W00P03	ɳ
L21S07W00P04	a
L21S07W01P00	s
L21S07W01P01	a
L21S07W01P02	tː
L21S07W02P00	f
L21S07W02P01	r
L21S07W02P02	a
L21S07W02P03	mː
L21S07W02P04	f
L21S07W02P05	øː
L21S07W02P06	r
L21S07W03P00	d
L21S07W03P01	ɑː
L21S07W03P02	t
L21S07W03P03	ʊ
L21S07W03P04	ɳ
L21S08W00P00	p
L21S08W00P01	ɔ
L21S08W00P02	ʝː
L21S08W00P03	k
L21S08W00P04	e̞
L21S08W00P05	n
L21S08W01P00	h
L21S08W01P01	a
L21S08W01P02	dː
L21S08W01P03	e̞
L21S08W02P00	s
L21S08W02P01	ø̞
L21S08W02P02	nː
L21S08W02P03	d
L21S08W02P04	e̞
L21S08W02P05	r
L21S08W03P00	s
L21S08W03P01	t
L21S08W03P02	a
L21S08W03P03	k
L21S08W03P04	eː
L21S08W03P05	t
L21S08W03P06	e̞
L21S08W03P07	t
L21S09W00P00	r
L21S09W00P01	ɛ̝
L21S09W00P02	kː
L21S09W00P03	t
L21S09W00P04	ʊ
L21S09W00P05	ɳ
L21S09W01P00	r
L21S09W01P01	ɛ̝
L21S09W01P02	tː
L21S09W01P03	a
L21S09W01P04	d
L21S09W01P05	e̞
L21S09W02P00	t
L21S09W02P01	ɪ
L21S09W02P02	lː
L21S09W03P00	s
L21S09W03P01	l
L21S09W03P02	ɪ
L21S09W03P03	pː
L21S09W03P04	s
L21S09W03P05	e̞
L21S09W03P06	n
L22S00W00P00	p
L22S00W00P01	ɔ
L22S00W00P02	ʝː
L22S00W00P03	k
L22S00W00P04	e̞
L22S00W00P05	n
L22S00W01P00	h
L22S00W01P01	ɑː
L22S00W01P02	r
L22S00W02P00	t
L22S00W02P01	r
L22S00W02P02	ɛ̝
L22S00W02P03	tː
L22S00W02P04	ɔ
L22S00W02P05	n
L22S00W03P00	k
L22S00W03P01	ʉ
L22S00W03P02	s
